Year,Month,Date,Day_of_week,Hour,Minutes,Temperature,Is_weekend,Is_holiday,Is_start_of_semester,Is_during_semester,Number_people
2017,1,2,0,4,4,44.55,0,1,0,0,0
2017,1,2,0,4,14,44.55,0,1,0,0,0
2017,1,2,0,4,24,44.55,0,1,0,0,0
2017,1,2,0,4,34,44.55,0,1,0,0,0
2017,1,2,0,4,44,44.55,0,1,0,0,0
2017,1,2,0,4,54,44.55,0,1,0,0,0
2017,1,2,0,5,4,44.15,0,1,0,0,0
2017,1,2,0,5,14,44.15,0,1,0,0,0
2017,1,2,0,5,24,44.15,0,1,0,0,0
2017,1,2,0,5,34,44.15,0,1,0,0,0
2017,1,2,0,5,44,44.15,0,1,0,0,0
2017,1,2,0,5,54,44.15,0,1,0,0,0
2017,1,2,0,6,4,44.8,0,1,0,0,0
2017,1,2,0,6,14,44.8,0,1,0,0,1
2017,1,2,0,6,24,44.8,0,1,0,0,0
2017,1,2,0,6,34,44.8,0,1,0,0,0
2017,1,2,0,6,44,44.8,0,1,0,0,1
2017,1,2,0,6,54,44.8,0,1,0,0,0
2017,1,2,0,7,5,44.88,0,1,0,0,0
2017,1,2,0,7,15,44.88,0,1,0,0,0
2017,1,2,0,7,25,44.88,0,1,0,0,0
2017,1,2,0,7,35,44.88,0,1,0,0,0
2017,1,2,0,7,45,44.88,0,1,0,0,0
2017,1,2,0,7,55,44.88,0,1,0,0,0
2017,1,2,0,8,5,45.87,0,1,0,0,0
2017,1,2,0,8,15,45.87,0,1,0,0,1
2017,1,2,0,8,25,45.87,0,1,0,0,0
2017,1,2,0,8,35,45.87,0,1,0,0,0
2017,1,2,0,8,45,45.87,0,1,0,0,0
2017,1,2,0,8,55,45.87,0,1,0,0,1
2017,1,2,0,9,5,46.53,0,1,0,0,2
2017,1,2,0,9,15,46.53,0,1,0,0,0
2017,1,2,0,9,25,46.53,0,1,0,0,0
2017,1,2,0,9,35,46.53,0,1,0,0,1
2017,1,2,0,9,45,46.53,0,1,0,0,2
2017,1,2,0,9,55,46.53,0,1,0,0,0
2017,1,2,0,10,5,48.39,0,1,0,0,1
2017,1,2,0,10,15,48.39,0,1,0,0,0
2017,1,2,0,10,25,48.39,0,1,0,0,1
2017,1,2,0,10,35,48.39,0,1,0,0,3
2017,1,2,0,10,45,48.39,0,1,0,0,3
2017,1,2,0,10,55,48.39,0,1,0,0,2
2017,1,2,0,11,5,49.19,0,1,0,0,6
2017,1,2,0,11,15,49.19,0,1,0,0,10
2017,1,2,0,11,25,49.19,0,1,0,0,11
2017,1,2,0,11,35,49.19,0,1,0,0,17
2017,1,2,0,11,45,49.19,0,1,0,0,20
2017,1,2,0,11,55,49.19,0,1,0,0,15
2017,1,2,0,12,5,50.02,0,1,0,0,20
2017,1,2,0,12,15,50.02,0,1,0,0,22
2017,1,2,0,12,25,50.02,0,1,0,0,30
2017,1,2,0,12,35,50.02,0,1,0,0,21
2017,1,2,0,12,45,50.02,0,1,0,0,18
2017,1,2,0,12,56,50.02,0,1,0,0,25
2017,1,2,0,13,6,50.9,0,1,0,0,29
2017,1,2,0,13,16,50.9,0,1,0,0,19
2017,1,2,0,13,26,50.9,0,1,0,0,15
2017,1,2,0,13,37,50.9,0,1,0,0,14
2017,1,2,0,13,47,50.9,0,1,0,0,15
2017,1,2,0,13,57,50.9,0,1,0,0,18
2017,1,2,0,14,8,50.91,0,1,0,0,18
2017,1,2,0,14,18,50.91,0,1,0,0,14
2017,1,2,0,14,28,50.91,0,1,0,0,16
2017,1,2,0,14,38,50.91,0,1,0,0,13
2017,1,2,0,14,48,50.91,0,1,0,0,10
2017,1,2,0,14,58,50.91,0,1,0,0,9
2017,1,2,0,15,9,50.81,0,1,0,0,15
2017,1,2,0,15,19,50.81,0,1,0,0,13
2017,1,2,0,15,29,50.81,0,1,0,0,10
2017,1,2,0,15,39,50.81,0,1,0,0,20
2017,1,2,0,15,49,50.81,0,1,0,0,15
2017,1,2,0,15,59,50.81,0,1,0,0,15
2017,1,2,0,16,9,50.42,0,1,0,0,14
2017,1,2,0,16,19,50.42,0,1,0,0,17
2017,1,2,0,16,29,50.42,0,1,0,0,19
2017,1,2,0,16,39,50.42,0,1,0,0,21
2017,1,2,0,16,49,50.42,0,1,0,0,16
2017,1,2,0,16,59,50.42,0,1,0,0,18
2017,1,2,0,17,9,50.04,0,1,0,0,30
2017,1,2,0,17,19,50.04,0,1,0,0,24
2017,1,2,0,17,29,50.04,0,1,0,0,29
2017,1,2,0,17,40,50.04,0,1,0,0,28
2017,1,2,0,17,50,50.04,0,1,0,0,22
2017,1,2,0,18,0,49.79,0,1,0,0,25
2017,1,2,0,18,10,49.79,0,1,0,0,18
2017,1,2,0,18,20,49.79,0,1,0,0,18
2017,1,2,0,18,30,49.79,0,1,0,0,19
2017,1,2,0,18,40,49.79,0,1,0,0,19
2017,1,2,0,18,50,49.79,0,1,0,0,24
2017,1,2,0,19,0,49.68,0,1,0,0,12
2017,1,2,0,19,10,49.68,0,1,0,0,9
2017,1,2,0,19,20,49.68,0,1,0,0,4
2017,1,2,0,19,31,49.68,0,1,0,0,0
2017,1,2,0,19,41,49.68,0,1,0,0,0
2017,1,2,0,19,51,49.68,0,1,0,0,0
2017,1,2,0,20,1,48.62,0,1,0,0,0
2017,1,2,0,20,11,48.62,0,1,0,0,1
2017,1,2,0,20,21,48.62,0,1,0,0,2
2017,1,2,0,20,31,48.62,0,1,0,0,0
2017,1,2,0,20,41,48.62,0,1,0,0,1
2017,1,2,0,20,51,48.62,0,1,0,0,0
2017,1,2,0,21,1,48.15,0,1,0,0,0
2017,1,2,0,21,11,48.15,0,1,0,0,2
2017,1,2,0,21,21,48.15,0,1,0,0,0
2017,1,2,0,21,31,48.15,0,1,0,0,1
2017,1,2,0,21,41,48.15,0,1,0,0,0
2017,1,2,0,21,51,48.15,0,1,0,0,0
2017,1,2,0,22,1,48.42,0,1,0,0,1
2017,1,2,0,22,11,48.42,0,1,0,0,0
2017,1,2,0,22,21,48.42,0,1,0,0,1
2017,1,2,0,22,31,48.42,0,1,0,0,1
2017,1,2,0,22,41,48.42,0,1,0,0,0
2017,1,2,0,22,51,48.42,0,1,0,0,0
2017,1,2,0,23,0,48.65,0,1,0,0,0
2017,1,2,0,23,1,48.65,0,1,0,0,0
2017,1,2,0,23,11,48.65,0,1,0,0,0
2017,1,2,0,23,21,48.65,0,1,0,0,0
2017,1,2,0,23,31,48.65,0,1,0,0,0
2017,1,2,0,23,41,48.65,0,1,0,0,0
2017,1,2,0,23,52,48.65,0,1,0,0,0
2017,1,3,1,0,2,48.2,0,0,0,0,0
2017,1,3,1,0,12,48.2,0,0,0,0,0
2017,1,3,1,0,22,48.2,0,0,0,0,0
2017,1,3,1,0,32,48.2,0,0,0,0,0
2017,1,3,1,0,42,48.2,0,0,0,0,0
2017,1,3,1,0,52,48.2,0,0,0,0,0
2017,1,3,1,1,2,48.15,0,0,0,0,0
2017,1,3,1,1,12,48.15,0,0,0,0,0
2017,1,3,1,1,22,48.15,0,0,0,0,0
2017,1,3,1,1,32,48.15,0,0,0,0,0
2017,1,3,1,1,42,48.15,0,0,0,0,0
2017,1,3,1,1,52,48.15,0,0,0,0,0
2017,1,3,1,2,2,48.04,0,0,0,0,0
2017,1,3,1,2,12,48.04,0,0,0,0,0
2017,1,3,1,2,22,48.04,0,0,0,0,0
2017,1,3,1,2,32,48.04,0,0,0,0,0
2017,1,3,1,2,42,48.04,0,0,0,0,0
2017,1,3,1,2,52,48.04,0,0,0,0,0
2017,1,3,1,3,2,48.26,0,0,0,0,0
2017,1,3,1,3,12,48.26,0,0,0,0,0
2017,1,3,1,3,22,48.26,0,0,0,0,0
2017,1,3,1,3,32,48.26,0,0,0,0,0
2017,1,3,1,3,42,48.26,0,0,0,0,0
2017,1,3,1,3,52,48.26,0,0,0,0,0
2017,1,3,1,4,2,48.32,0,0,0,0,0
2017,1,3,1,4,12,48.32,0,0,0,0,0
2017,1,3,1,4,22,48.32,0,0,0,0,1
2017,1,3,1,4,32,48.32,0,0,0,0,1
2017,1,3,1,4,42,48.32,0,0,0,0,0
2017,1,3,1,4,52,48.32,0,0,0,0,0
2017,1,3,1,5,2,48.61,0,0,0,0,0
2017,1,3,1,5,12,48.61,0,0,0,0,0
2017,1,3,1,5,22,48.61,0,0,0,0,0
2017,1,3,1,5,32,48.61,0,0,0,0,1
2017,1,3,1,5,42,48.61,0,0,0,0,2
2017,1,3,1,5,52,48.61,0,0,0,0,0
2017,1,3,1,6,2,48.32,0,0,0,0,5
2017,1,3,1,6,12,48.32,0,0,0,0,4
2017,1,3,1,6,22,48.32,0,0,0,0,4
2017,1,3,1,6,32,48.32,0,0,0,0,3
2017,1,3,1,6,42,48.32,0,0,0,0,3
2017,1,3,1,6,53,48.32,0,0,0,0,8
2017,1,3,1,7,3,48.51,0,0,0,0,6
2017,1,3,1,7,13,48.51,0,0,0,0,5
2017,1,3,1,7,23,48.51,0,0,0,0,5
2017,1,3,1,7,33,48.51,0,0,0,0,6
2017,1,3,1,7,43,48.51,0,0,0,0,7
2017,1,3,1,7,53,48.51,0,0,0,0,8
2017,1,3,1,8,3,49.22,0,0,0,0,11
2017,1,3,1,8,13,49.22,0,0,0,0,6
2017,1,3,1,8,23,49.22,0,0,0,0,8
2017,1,3,1,8,33,49.22,0,0,0,0,7
2017,1,3,1,8,43,49.22,0,0,0,0,11
2017,1,3,1,8,53,49.22,0,0,0,0,10
2017,1,3,1,9,3,50.43,0,0,0,0,13
2017,1,3,1,9,13,50.43,0,0,0,0,9
2017,1,3,1,9,23,50.43,0,0,0,0,8
2017,1,3,1,9,33,50.43,0,0,0,0,14
2017,1,3,1,9,43,50.43,0,0,0,0,9
2017,1,3,1,9,53,50.43,0,0,0,0,9
2017,1,3,1,10,3,50.93,0,0,0,0,11
2017,1,3,1,10,13,50.93,0,0,0,0,15
2017,1,3,1,10,23,50.93,0,0,0,0,14
2017,1,3,1,10,33,50.93,0,0,0,0,16
2017,1,3,1,10,43,50.93,0,0,0,0,19
2017,1,3,1,10,53,50.93,0,0,0,0,20
2017,1,3,1,11,3,51.49,0,0,0,0,17
2017,1,3,1,11,13,51.49,0,0,0,0,19
2017,1,3,1,11,23,51.49,0,0,0,0,13
2017,1,3,1,11,34,51.49,0,0,0,0,16
2017,1,3,1,11,44,51.49,0,0,0,0,15
2017,1,3,1,11,54,51.49,0,0,0,0,17
2017,1,3,1,12,4,51.66,0,0,0,0,20
2017,1,3,1,12,14,51.66,0,0,0,0,19
2017,1,3,1,12,24,51.66,0,0,0,0,22
2017,1,3,1,12,34,51.66,0,0,0,0,23
2017,1,3,1,12,44,51.66,0,0,0,0,16
2017,1,3,1,12,54,51.66,0,0,0,0,15
2017,1,3,1,13,4,51.92,0,0,0,0,14
2017,1,3,1,13,14,51.92,0,0,0,0,19
2017,1,3,1,13,24,51.92,0,0,0,0,20
2017,1,3,1,13,34,51.92,0,0,0,0,18
2017,1,3,1,13,44,51.92,0,0,0,0,17
2017,1,3,1,13,54,51.92,0,0,0,0,16
2017,1,3,1,14,4,51.91,0,0,0,0,11
2017,1,3,1,14,14,51.91,0,0,0,0,10
2017,1,3,1,14,24,51.91,0,0,0,0,9
2017,1,3,1,14,34,51.91,0,0,0,0,12
2017,1,3,1,14,44,51.91,0,0,0,0,10
2017,1,3,1,14,54,51.91,0,0,0,0,8
2017,1,3,1,15,4,52.31,0,0,0,0,12
2017,1,3,1,15,14,52.31,0,0,0,0,10
2017,1,3,1,15,24,52.31,0,0,0,0,16
2017,1,3,1,15,34,52.31,0,0,0,0,13
2017,1,3,1,15,44,52.31,0,0,0,0,18
2017,1,3,1,15,54,52.31,0,0,0,0,15
2017,1,3,1,16,4,53.64,0,0,0,0,23
2017,1,3,1,16,14,53.64,0,0,0,0,19
2017,1,3,1,16,24,53.64,0,0,0,0,20
2017,1,3,1,16,34,53.64,0,0,0,0,22
2017,1,3,1,16,44,53.64,0,0,0,0,25
2017,1,3,1,16,54,53.64,0,0,0,0,22
2017,1,3,1,17,5,54.24,0,0,0,0,25
2017,1,3,1,17,15,54.24,0,0,0,0,24
2017,1,3,1,17,25,54.24,0,0,0,0,30
2017,1,3,1,17,35,54.24,0,0,0,0,17
2017,1,3,1,17,45,54.24,0,0,0,0,17
2017,1,3,1,17,55,54.24,0,0,0,0,23
2017,1,3,1,18,5,53.92,0,0,0,0,20
2017,1,3,1,18,15,53.92,0,0,0,0,16
2017,1,3,1,18,25,53.92,0,0,0,0,21
2017,1,3,1,18,35,53.92,0,0,0,0,22
2017,1,3,1,18,45,53.92,0,0,0,0,19
2017,1,3,1,18,55,53.92,0,0,0,0,12
2017,1,3,1,19,5,54.36,0,0,0,0,12
2017,1,3,1,19,15,54.36,0,0,0,0,12
2017,1,3,1,19,25,54.36,0,0,0,0,12
2017,1,3,1,19,35,54.36,0,0,0,0,14
2017,1,3,1,19,45,54.36,0,0,0,0,12
2017,1,3,1,19,55,54.36,0,0,0,0,9
2017,1,3,1,20,5,54.91,0,0,0,0,11
2017,1,3,1,20,15,54.91,0,0,0,0,16
2017,1,3,1,20,25,54.91,0,0,0,0,10
2017,1,3,1,20,35,54.91,0,0,0,0,11
2017,1,3,1,20,45,54.91,0,0,0,0,12
2017,1,3,1,20,56,54.91,0,0,0,0,7
2017,1,3,1,21,6,56.1,0,0,0,0,5
2017,1,3,1,21,16,56.1,0,0,0,0,9
2017,1,3,1,21,26,56.1,0,0,0,0,12
2017,1,3,1,21,36,56.1,0,0,0,0,7
2017,1,3,1,21,46,56.1,0,0,0,0,8
2017,1,3,1,21,56,56.1,0,0,0,0,12
2017,1,3,1,22,6,55.68,0,0,0,0,10
2017,1,3,1,22,16,55.68,0,0,0,0,10
2017,1,3,1,22,26,55.68,0,0,0,0,8
2017,1,3,1,22,36,55.68,0,0,0,0,7
2017,1,3,1,22,46,55.68,0,0,0,0,10
2017,1,3,1,22,56,55.68,0,0,0,0,8
2017,1,3,1,23,0,54.82,0,0,0,0,8
2017,1,3,1,23,6,54.82,0,0,0,0,7
2017,1,3,1,23,16,54.82,0,0,0,0,1
2017,1,3,1,23,26,54.82,0,0,0,0,0
2017,1,3,1,23,36,54.82,0,0,0,0,0
2017,1,3,1,23,46,54.82,0,0,0,0,0
2017,1,3,1,23,56,54.82,0,0,0,0,0
2017,1,4,2,0,6,54.92,0,0,0,0,0
2017,1,4,2,0,16,54.92,0,0,0,0,0
2017,1,4,2,0,26,54.92,0,0,0,0,0
2017,1,4,2,0,36,54.92,0,0,0,0,0
2017,1,4,2,0,46,54.92,0,0,0,0,0
2017,1,4,2,0,56,54.92,0,0,0,0,0
2017,1,4,2,1,6,56.0,0,0,0,0,0
2017,1,4,2,1,16,56.0,0,0,0,0,0
2017,1,4,2,1,26,56.0,0,0,0,0,0
2017,1,4,2,1,36,56.0,0,0,0,0,0
2017,1,4,2,1,46,56.0,0,0,0,0,0
2017,1,4,2,1,56,56.0,0,0,0,0,0
2017,1,4,2,2,6,56.82,0,0,0,0,0
2017,1,4,2,2,16,56.82,0,0,0,0,0
2017,1,4,2,2,26,56.82,0,0,0,0,0
2017,1,4,2,2,36,56.82,0,0,0,0,0
2017,1,4,2,2,46,56.82,0,0,0,0,0
2017,1,4,2,2,56,56.82,0,0,0,0,0
2017,1,4,2,3,6,56.02,0,0,0,0,0
2017,1,4,2,3,16,56.02,0,0,0,0,0
2017,1,4,2,3,26,56.02,0,0,0,0,0
2017,1,4,2,3,36,56.02,0,0,0,0,0
2017,1,4,2,3,46,56.02,0,0,0,0,0
2017,1,4,2,3,56,56.02,0,0,0,0,0
2017,1,4,2,4,6,54.94,0,0,0,0,0
2017,1,4,2,4,16,54.94,0,0,0,0,0
2017,1,4,2,4,26,54.94,0,0,0,0,2
2017,1,4,2,4,36,54.94,0,0,0,0,0
2017,1,4,2,4,47,54.94,0,0,0,0,0
2017,1,4,2,4,57,54.94,0,0,0,0,0
2017,1,4,2,5,7,54.48,0,0,0,0,0
2017,1,4,2,5,17,54.48,0,0,0,0,0
2017,1,4,2,5,27,54.48,0,0,0,0,1
2017,1,4,2,5,37,54.48,0,0,0,0,1
2017,1,4,2,5,47,54.48,0,0,0,0,3
2017,1,4,2,5,57,54.48,0,0,0,0,3
2017,1,4,2,6,7,53.69,0,0,0,0,6
2017,1,4,2,6,17,53.69,0,0,0,0,7
2017,1,4,2,6,27,53.69,0,0,0,0,3
2017,1,4,2,6,37,53.69,0,0,0,0,4
2017,1,4,2,6,47,53.69,0,0,0,0,6
2017,1,4,2,6,57,53.69,0,0,0,0,6
2017,1,4,2,7,7,52.25,0,0,0,0,5
2017,1,4,2,7,17,52.25,0,0,0,0,4
2017,1,4,2,7,27,52.25,0,0,0,0,9
2017,1,4,2,7,37,52.25,0,0,0,0,10
2017,1,4,2,7,47,52.25,0,0,0,0,9
2017,1,4,2,7,57,52.25,0,0,0,0,8
2017,1,4,2,8,7,52.5,0,0,0,0,10
2017,1,4,2,8,17,52.5,0,0,0,0,13
2017,1,4,2,8,27,52.5,0,0,0,0,8
2017,1,4,2,8,37,52.5,0,0,0,0,14
2017,1,4,2,8,47,52.5,0,0,0,0,9
2017,1,4,2,8,57,52.5,0,0,0,0,13
2017,1,4,2,9,7,52.45,0,0,0,0,11
2017,1,4,2,9,17,52.45,0,0,0,0,12
2017,1,4,2,9,27,52.45,0,0,0,0,14
2017,1,4,2,9,37,52.45,0,0,0,0,8
2017,1,4,2,9,47,52.45,0,0,0,0,8
2017,1,4,2,9,57,52.45,0,0,0,0,9
2017,1,4,2,10,7,52.33,0,0,0,0,11
2017,1,4,2,10,17,52.33,0,0,0,0,10
2017,1,4,2,10,27,52.33,0,0,0,0,14
2017,1,4,2,10,37,52.33,0,0,0,0,12
2017,1,4,2,10,47,52.33,0,0,0,0,9
2017,1,4,2,10,57,52.33,0,0,0,0,12
2017,1,4,2,11,7,52.49,0,0,0,0,11
2017,1,4,2,11,17,52.49,0,0,0,0,13
2017,1,4,2,11,27,52.49,0,0,0,0,20
2017,1,4,2,11,37,52.49,0,0,0,0,11
2017,1,4,2,11,48,52.49,0,0,0,0,17
2017,1,4,2,11,58,52.49,0,0,0,0,17
2017,1,4,2,12,8,52.61,0,0,0,0,21
2017,1,4,2,12,18,52.61,0,0,0,0,20
2017,1,4,2,12,28,52.61,0,0,0,0,14
2017,1,4,2,12,38,52.61,0,0,0,0,14
2017,1,4,2,12,48,52.61,0,0,0,0,16
2017,1,4,2,12,58,52.61,0,0,0,0,20
2017,1,4,2,13,8,52.52,0,0,0,0,17
