Year,Month,Date,Day_of_week,Hour,Minutes,Temperature,Is_weekend,Is_holiday,Is_start_of_semester,Is_during_semester,Number_people
2016,1,2,5,13,50,49.49,1,0,0,0,33
2016,1,2,5,14,0,49.73,1,0,0,0,32
2016,1,2,5,14,20,49.73,1,0,0,0,24
2016,1,2,5,14,30,49.73,1,0,0,0,18
2016,1,2,5,14,40,49.73,1,0,0,0,25
2016,1,2,5,14,50,49.73,1,0,0,0,25
2016,1,2,5,15,0,50.53,1,0,0,0,26
2016,1,2,5,15,20,50.53,1,0,0,0,36
2016,1,2,5,15,30,50.53,1,0,0,0,35
2016,1,2,5,15,40,50.53,1,0,0,0,41
2016,1,2,5,15,50,50.53,1,0,0,0,43
2016,1,2,5,16,0,50.08,1,0,0,0,42
2016,1,2,5,16,20,50.08,1,0,0,0,45
2016,1,2,5,16,30,50.08,1,0,0,0,37
2016,1,2,5,16,40,50.08,1,0,0,0,38
2016,1,2,5,16,50,50.08,1,0,0,0,30
2016,1,2,5,17,0,49.0,1,0,0,0,24
2016,1,2,5,17,20,49.0,1,0,0,0,26
2016,1,2,5,17,30,49.0,1,0,0,0,28
2016,1,2,5,17,40,49.0,1,0,0,0,28
2016,1,2,5,17,50,49.0,1,0,0,0,35
2016,1,2,5,18,0,48.72,1,0,0,0,30
2016,1,2,5,18,20,48.72,1,0,0,0,34
2016,1,2,5,18,30,48.72,1,0,0,0,24
2016,1,2,5,18,40,48.72,1,0,0,0,32
2016,1,2,5,18,50,48.72,1,0,0,0,35
2016,1,2,5,19,0,48.51,1,0,0,0,31
2016,1,2,5,19,20,48.51,1,0,0,0,27
2016,1,2,5,19,30,48.51,1,0,0,0,29
2016,1,2,5,19,40,48.51,1,0,0,0,19
2016,1,2,5,19,50,48.51,1,0,0,0,18
2016,1,2,5,20,0,48.24,1,0,0,0,18
2016,1,2,5,20,20,48.24,1,0,0,0,11
2016,1,2,5,20,30,48.24,1,0,0,0,16
2016,1,2,5,20,40,48.24,1,0,0,0,11
2016,1,2,5,20,50,48.24,1,0,0,0,12
2016,1,2,5,21,0,47.8,1,0,0,0,17
2016,1,2,5,21,20,47.8,1,0,0,0,15
2016,1,2,5,21,30,47.8,1,0,0,0,15
2016,1,2,5,21,40,47.8,1,0,0,0,11
2016,1,2,5,21,50,47.8,1,0,0,0,10
2016,1,2,5,22,0,47.24,1,0,0,0,8
2016,1,2,5,22,20,47.24,1,0,0,0,6
2016,1,2,5,22,30,47.24,1,0,0,0,12
2016,1,2,5,22,40,47.24,1,0,0,0,10
2016,1,2,5,22,50,47.24,1,0,0,0,10
2016,1,2,5,23,0,47.8,1,0,0,0,7
2016,1,2,5,23,20,47.8,1,0,0,0,2
2016,1,2,5,23,30,47.8,1,0,0,0,0
2016,1,2,5,23,40,47.8,1,0,0,0,1
2016,1,2,5,23,50,47.8,1,0,0,0,1
2016,1,3,6,0,0,48.04,1,0,0,0,0
2016,1,3,6,0,20,48.04,1,0,0,0,1
2016,1,3,6,0,30,48.04,1,0,0,0,0
2016,1,3,6,0,40,48.04,1,0,0,0,0
2016,1,3,6,0,50,48.04,1,0,0,0,0
2016,1,3,6,1,0,47.8,1,0,0,0,0
2016,1,3,6,5,20,47.51,1,0,0,0,0
2016,1,3,6,5,30,47.51,1,0,0,0,0
2016,1,3,6,5,40,47.51,1,0,0,0,0
2016,1,3,6,5,50,47.51,1,0,0,0,0
2016,1,3,6,6,0,48.09,1,0,0,0,1
2016,1,3,6,6,20,48.09,1,0,0,0,1
2016,1,3,6,6,30,48.09,1,0,0,0,0
2016,1,3,6,6,40,48.09,1,0,0,0,0
2016,1,3,6,6,50,48.09,1,0,0,0,0
2016,1,3,6,7,0,48.23,1,0,0,0,1
2016,1,3,6,7,20,48.23,1,0,0,0,0
2016,1,3,6,7,30,48.23,1,0,0,0,1
2016,1,3,6,7,40,48.23,1,0,0,0,2
2016,1,3,6,7,50,48.23,1,0,0,0,1
2016,1,3,6,8,0,49.24,1,0,0,0,3
2016,1,3,6,8,20,49.24,1,0,0,0,6
2016,1,3,6,8,30,49.24,1,0,0,0,5
2016,1,3,6,8,40,49.24,1,0,0,0,6
2016,1,3,6,8,50,49.24,1,0,0,0,4
2016,1,3,6,9,0,49.8,1,0,0,0,5
2016,1,3,6,9,20,49.8,1,0,0,0,12
2016,1,3,6,9,30,49.8,1,0,0,0,14
2016,1,3,6,9,40,49.8,1,0,0,0,12
2016,1,3,6,9,50,49.8,1,0,0,0,14
2016,1,3,6,10,0,51.46,1,0,0,0,14
2016,1,3,6,10,20,51.46,1,0,0,0,19
2016,1,3,6,10,30,51.46,1,0,0,0,19
2016,1,3,6,10,40,51.46,1,0,0,0,21
2016,1,3,6,10,50,51.46,1,0,0,0,27
2016,1,3,6,11,0,52.51,1,0,0,0,18
2016,1,3,6,11,20,52.51,1,0,0,0,31
2016,1,3,6,11,30,52.51,1,0,0,0,23
2016,1,3,6,11,40,52.51,1,0,0,0,33
2016,1,3,6,11,50,52.51,1,0,0,0,23
2016,1,3,6,12,0,53.24,1,0,0,0,25
2016,1,3,6,12,20,53.24,1,0,0,0,26
2016,1,3,6,12,30,53.24,1,0,0,0,23
2016,1,3,6,12,40,53.24,1,0,0,0,22
2016,1,3,6,12,50,53.24,1,0,0,0,28
2016,1,3,6,13,0,54.72,1,0,0,0,24
2016,1,3,6,13,20,54.72,1,0,0,0,24
2016,1,3,6,13,30,54.72,1,0,0,0,24
2016,1,3,6,13,40,54.72,1,0,0,0,21
2016,1,3,6,13,50,54.72,1,0,0,0,31
2016,1,3,6,14,0,55.3,1,0,0,0,22
2016,1,3,6,14,20,55.3,1,0,0,0,26
2016,1,3,6,14,30,55.3,1,0,0,0,25
2016,1,3,6,14,40,55.3,1,0,0,0,28
2016,1,3,6,14,50,55.3,1,0,0,0,20
2016,1,3,6,15,0,54.46,1,0,0,0,19
2016,1,3,6,15,20,54.46,1,0,0,0,25
2016,1,3,6,15,30,54.46,1,0,0,0,23
2016,1,3,6,15,40,54.46,1,0,0,0,27
2016,1,3,6,15,50,54.46,1,0,0,0,32
2016,1,3,6,16,0,53.72,1,0,0,0,32
2016,1,3,6,16,20,53.72,1,0,0,0,33
2016,1,3,6,16,30,53.72,1,0,0,0,27
2016,1,3,6,16,40,53.72,1,0,0,0,26
2016,1,3,6,16,50,53.72,1,0,0,0,23
2016,1,3,6,17,0,53.32,1,0,0,0,26
2016,1,3,6,17,20,53.32,1,0,0,0,37
2016,1,3,6,17,30,53.32,1,0,0,0,29
2016,1,3,6,17,40,53.32,1,0,0,0,26
2016,1,3,6,17,50,53.32,1,0,0,0,31
2016,1,3,6,18,0,53.32,1,0,0,0,36
2016,1,3,6,18,20,53.32,1,0,0,0,27
2016,1,3,6,18,30,53.32,1,0,0,0,33
2016,1,3,6,18,40,53.32,1,0,0,0,50
2016,1,3,6,18,50,53.32,1,0,0,0,33
2016,1,3,6,19,0,52.85,1,0,0,0,31
2016,1,3,6,19,20,52.85,1,0,0,0,24
2016,1,3,6,19,30,52.85,1,0,0,0,24
2016,1,3,6,19,40,52.85,1,0,0,0,17
2016,1,3,6,19,50,52.85,1,0,0,0,18
2016,1,3,6,20,0,52.0,1,0,0,0,22
2016,1,3,6,20,20,52.0,1,0,0,0,13
2016,1,3,6,20,30,52.0,1,0,0,0,22
2016,1,3,6,20,40,52.0,1,0,0,0,23
2016,1,3,6,20,50,52.0,1,0,0,0,27
2016,1,3,6,21,0,51.28,1,0,0,0,26
2016,1,3,6,21,20,51.28,1,0,0,0,25
2016,1,3,6,21,30,51.28,1,0,0,0,23
2016,1,3,6,21,40,51.28,1,0,0,0,24
2016,1,3,6,21,50,51.28,1,0,0,0,21
2016,1,3,6,22,0,50.53,1,0,0,0,17
2016,1,3,6,22,20,50.53,1,0,0,0,16
2016,1,3,6,22,30,50.53,1,0,0,0,15
2016,1,3,6,22,40,50.53,1,0,0,0,11
2016,1,3,6,22,50,50.53,1,0,0,0,15
2016,1,3,6,23,0,51.01,1,0,0,0,14
2016,1,3,6,23,20,51.01,1,0,0,0,8
2016,1,3,6,23,30,51.01,1,0,0,0,6
2016,1,3,6,23,40,51.01,1,0,0,0,6
2016,1,3,6,23,50,51.01,1,0,0,0,4
2016,1,4,0,0,0,49.49,0,0,0,0,6
2016,1,4,0,0,20,49.49,0,0,0,0,8
2016,1,4,0,0,30,49.49,0,0,0,0,6
2016,1,4,0,0,40,49.49,0,0,0,0,6
2016,1,4,0,0,50,49.49,0,0,0,0,6
2016,1,4,0,1,0,50.33,0,0,0,0,6
2016,1,4,0,5,20,48.28,0,0,0,0,0
2016,1,4,0,5,30,48.28,0,0,0,0,0
2016,1,4,0,5,40,48.28,0,0,0,0,1
2016,1,4,0,5,50,48.28,0,0,0,0,2
2016,1,4,0,6,0,48.39,0,0,0,0,5
2016,1,4,0,6,20,48.39,0,0,0,0,7
2016,1,4,0,6,30,48.39,0,0,0,0,8
2016,1,4,0,6,40,48.39,0,0,0,0,8
2016,1,4,0,6,50,48.39,0,0,0,0,12
2016,1,4,0,7,0,47.53,0,0,0,0,11
2016,1,4,0,7,20,47.53,0,0,0,0,10
2016,1,4,0,7,30,47.53,0,0,0,0,9
2016,1,4,0,7,40,47.53,0,0,0,0,10
2016,1,4,0,7,50,47.53,0,0,0,0,8
2016,1,4,0,8,0,48.53,0,0,0,0,18
2016,1,4,0,8,20,48.53,0,0,0,0,16
2016,1,4,0,8,30,48.53,0,0,0,0,23
2016,1,4,0,9,40,49.73,0,0,0,0,26
2016,1,4,0,9,50,49.73,0,0,0,0,29
2016,1,4,0,10,0,51.3,0,0,0,0,39
2016,1,4,0,10,20,51.3,0,0,0,0,43
2016,1,4,0,10,30,51.3,0,0,0,0,40
2016,1,4,0,10,40,51.3,0,0,0,0,37
2016,1,4,0,10,50,51.3,0,0,0,0,40
2016,1,4,0,11,0,51.58,0,0,0,0,43
2016,1,4,0,11,20,51.58,0,0,0,0,32
2016,1,4,0,11,30,51.58,0,0,0,0,35
2016,1,4,0,11,40,51.58,0,0,0,0,34
2016,1,4,0,11,50,51.58,0,0,0,0,46
2016,1,4,0,12,0,53.89,0,0,0,0,49
2016,1,4,0,12,20,53.89,0,0,0,0,37
2016,1,4,0,12,30,53.89,0,0,0,0,42
2016,1,4,0,12,40,53.89,0,0,0,0,30
2016,1,4,0,12,50,53.89,0,0,0,0,47
2016,1,4,0,13,0,56.36,0,0,0,0,41
2016,1,4,0,13,20,56.36,0,0,0,0,36
2016,1,4,0,13,30,56.36,0,0,0,0,35
2016,1,4,0,13,40,56.36,0,0,0,0,30
2016,1,4,0,13,50,56.36,0,0,0,0,24
2016,1,4,0,14,0,53.78,0,0,0,0,30
2016,1,4,0,14,20,53.78,0,0,0,0,25
2016,1,4,0,14,30,53.78,0,0,0,0,19
2016,1,4,0,14,40,53.78,0,0,0,0,26
2016,1,4,0,14,50,53.78,0,0,0,0,24
2016,1,4,0,15,0,54.44,0,0,0,0,22
2016,1,4,0,15,20,54.44,0,0,0,0,26
2016,1,4,0,15,30,54.44,0,0,0,0,35
2016,1,4,0,15,40,54.44,0,0,0,0,21
2016,1,4,0,15,50,54.44,0,0,0,0,27
2016,1,4,0,16,0,55.32,0,0,0,0,33
2016,1,4,0,16,20,55.32,0,0,0,0,35
2016,1,4,0,16,30,55.32,0,0,0,0,27
2016,1,4,0,16,40,55.32,0,0,0,0,40
2016,1,4,0,16,50,55.32,0,0,0,0,41
2016,1,4,0,17,0,55.43,0,0,0,0,37
2016,1,4,0,17,20,55.43,0,0,0,0,47
2016,1,4,0,17,30,55.43,0,0,0,0,50
2016,1,4,0,17,40,55.43,0,0,0,0,48
2016,1,4,0,17,50,55.43,0,0,0,0,57
2016,1,4,0,18,0,54.85,0,0,0,0,53
2016,1,4,0,18,20,54.85,0,0,0,0,52
2016,1,4,0,18,30,54.85,0,0,0,0,48
2016,1,4,0,18,40,54.85,0,0,0,0,51
2016,1,4,0,18,50,54.85,0,0,0,0,49
2016,1,4,0,19,0,55.56,0,0,0,0,35
2016,1,4,0,19,20,55.56,0,0,0,0,31
2016,1,4,0,19,30,55.56,0,0,0,0,34
2016,1,4,0,19,40,55.56,0,0,0,0,39
2016,1,4,0,19,50,55.56,0,0,0,0,40
2016,1,4,0,20,0,55.81,0,0,0,0,38
2016,1,4,0,20,20,55.81,0,0,0,0,28
2016,1,4,0,20,30,55.81,0,0,0,0,23
2016,1,4,0,20,40,55.81,0,0,0,0,23
2016,1,4,0,20,50,55.81,0,0,0,0,19
2016,1,4,0,21,0,56.28,0,0,0,0,23
2016,1,4,0,21,20,56.28,0,0,0,0,21
2016,1,4,0,21,30,56.28,0,0,0,0,23
2016,1,4,0,22,1,56.49,0,0,0,0,20
2016,1,4,0,22,20,56.49,0,0,0,0,20
2016,1,4,0,22,30,56.49,0,0,0,0,17
2016,1,4,0,22,40,56.49,0,0,0,0,17
2016,1,4,0,22,50,56.49,0,0,0,0,17
2016,1,4,0,23,0,55.16,0,0,0,0,12
2016,1,4,0,23,20,55.16,0,0,0,0,10
2016,1,4,0,23,30,55.16,0,0,0,0,13
2016,1,4,0,23,40,55.16,0,0,0,0,12
2016,1,4,0,23,50,55.16,0,0,0,0,14
2016,1,5,1,0,0,55.12,0,0,0,0,12
2016,1,5,1,0,20,55.12,0,0,0,0,10
2016,1,5,1,0,30,55.12,0,0,0,0,10
2016,1,5,1,0,40,55.12,0,0,0,0,11
2016,1,5,1,0,50,55.12,0,0,0,0,10
2016,1,5,1,1,0,53.56,0,0,0,0,5
2016,1,5,1,5,20,52.56,0,0,0,0,0
2016,1,5,1,5,30,52.56,0,0,0,0,1
2016,1,5,1,5,40,52.56,0,0,0,0,1
2016,1,5,1,5,50,52.56,0,0,0,0,3
2016,1,5,1,6,0,51.77,0,0,0,0,9
2016,1,5,1,6,20,51.77,0,0,0,0,5
2016,1,5,1,6,30,51.77,0,0,0,0,4
2016,1,5,1,6,40,51.77,0,0,0,0,10
2016,1,5,1,6,50,51.77,0,0,0,0,11
2016,1,5,1,7,0,51.24,0,0,0,0,10
2016,1,5,1,7,20,51.24,0,0,0,0,12
2016,1,5,1,7,30,51.24,0,0,0,0,15
2016,1,5,1,7,40,51.24,0,0,0,0,14
2016,1,5,1,7,50,51.24,0,0,0,0,19
2016,1,5,1,8,0,51.77,0,0,0,0,16
2016,1,5,1,8,20,51.77,0,0,0,0,19
2016,1,5,1,8,30,51.77,0,0,0,0,22
2016,1,5,1,8,40,51.77,0,0,0,0,22
2016,1,5,1,8,50,51.77,0,0,0,0,18
2016,1,5,1,9,0,51.28,0,0,0,0,23
2016,1,5,1,9,20,51.28,0,0,0,0,28
2016,1,5,1,9,30,51.28,0,0,0,0,24
2016,1,5,1,9,40,51.28,0,0,0,0,22
2016,1,5,1,9,50,51.28,0,0,0,0,24
2016,1,5,1,10,0,51.49,0,0,0,0,20
2016,1,5,1,10,20,51.49,0,0,0,0,20
2016,1,5,1,10,30,51.49,0,0,0,0,29
2016,1,5,1,10,40,51.49,0,0,0,0,32
2016,1,5,1,10,50,51.49,0,0,0,0,27
2016,1,5,1,11,0,52.24,0,0,0,0,30
2016,1,5,1,11,20,52.24,0,0,0,0,31
2016,1,5,1,11,30,52.24,0,0,0,0,34
2016,1,5,1,11,40,52.24,0,0,0,0,31
2016,1,5,1,11,50,52.24,0,0,0,0,39
2016,1,5,1,12,0,51.77,0,0,0,0,28
2016,1,5,1,12,20,51.77,0,0,0,0,37
2016,1,5,1,12,30,51.77,0,0,0,0,37
2016,1,5,1,12,40,51.77,0,0,0,0,30
2016,1,5,1,12,50,51.77,0,0,0,0,40
2016,1,5,1,13,0,51.97,0,0,0,0,38
2016,1,5,1,13,20,51.97,0,0,0,0,37
2016,1,5,1,13,30,51.97,0,0,0,0,34
2016,1,5,1,13,40,51.97,0,0,0,0,28
2016,1,5,1,13,50,51.97,0,0,0,0,26
2016,1,5,1,14,0,52.04,0,0,0,0,34
2016,1,5,1,14,20,52.04,0,0,0,0,29
2016,1,5,1,14,30,52.04,0,0,0,0,35
2016,1,5,1,14,40,52.04,0,0,0,0,29
2016,1,5,1,14,50,52.04,0,0,0,0,36
2016,1,5,1,15,0,52.12,0,0,0,0,37
2016,1,5,1,15,20,52.12,0,0,0,0,41
2016,1,5,1,15,30,52.12,0,0,0,0,40
2016,1,5,1,15,40,52.12,0,0,0,0,47
2016,1,5,1,15,50,52.12,0,0,0,0,40
2016,1,5,1,16,0,52.86,0,0,0,0,41
2016,1,5,1,16,20,52.86,0,0,0,0,45
2016,1,5,1,16,30,52.86,0,0,0,0,48
2016,1,5,1,16,40,52.86,0,0,0,0,41
2016,1,5,1,16,50,52.86,0,0,0,0,52
2016,1,5,1,17,0,53.68,0,0,0,0,56
2016,1,5,1,17,20,53.68,0,0,0,0,54
2016,1,5,1,17,30,53.68,0,0,0,0,59
2016,1,5,1,17,40,53.68,0,0,0,0,61
2016,1,5,1,17,50,53.68,0,0,0,0,56
2016,1,5,1,18,0,54.04,0,0,0,0,54
2016,1,5,1,18,20,54.04,0,0,0,0,48
2016,1,5,1,18,30,54.04,0,0,0,0,46
2016,1,5,1,18,40,54.04,0,0,0,0,54
2016,1,5,1,18,50,54.04,0,0,0,0,54
2016,1,5,1,19,0,51.97,0,0,0,0,62
2016,1,5,1,19,20,51.97,0,0,0,0,41
2016,1,5,1,19,30,51.97,0,0,0,0,41
2016,1,5,1,19,40,51.97,0,0,0,0,35
2016,1,5,1,19,50,51.97,0,0,0,0,46
2016,1,5,1,20,0,50.73,0,0,0,0,39
2016,1,5,1,20,20,50.73,0,0,0,0,34
2016,1,5,1,20,30,50.73,0,0,0,0,42
2016,1,5,1,20,40,50.73,0,0,0,0,42
2016,1,5,1,20,50,50.73,0,0,0,0,35
2016,1,5,1,21,0,50.76,0,0,0,0,31
2016,1,5,1,21,20,50.76,0,0,0,0,30
2016,1,5,1,21,30,50.76,0,0,0,0,15
2016,1,5,1,21,40,50.76,0,0,0,0,17
2016,1,5,1,21,50,50.76,0,0,0,0,20
2016,1,5,1,22,0,50.67,0,0,0,0,14
2016,1,5,1,22,20,50.67,0,0,0,0,24
2016,1,5,1,22,30,50.67,0,0,0,0,21
2016,1,5,1,22,40,50.67,0,0,0,0,24
2016,1,5,1,22,50,50.67,0,0,0,0,17
2016,1,5,1,23,0,50.73,0,0,0,0,18
2016,1,5,1,23,20,50.73,0,0,0,0,14
2016,1,5,1,23,30,50.73,0,0,0,0,12
2016,1,5,1,23,40,50.73,0,0,0,0,16
2016,1,5,1,23,50,50.73,0,0,0,0,16
2016,1,6,2,0,0,51.49,0,0,0,0,14
2016,1,6,2,0,20,51.49,0,0,0,0,11
2016,1,6,2,0,30,51.49,0,0,0,0,11
2016,1,6,2,0,40,51.49,0,0,0,0,7
2016,1,6,2,0,50,51.49,0,0,0,0,6
2016,1,6,2,1,0,51.69,0,0,0,0,8
2016,1,6,2,5,20,49.97,0,0,0,0,0
2016,1,6,2,5,30,49.97,0,0,0,0,2
2016,1,6,2,5,40,49.97,0,0,0,0,3
2016,1,6,2,5,50,49.97,0,0,0,0,4
2016,1,6,2,6,0,50.24,0,0,0,0,7
2016,1,6,2,6,20,50.24,0,0,0,0,8
2016,1,6,2,6,30,50.24,0,0,0,0,11
2016,1,6,2,6,40,50.24,0,0,0,0,9
2016,1,6,2,6,50,50.24,0,0,0,0,11
2016,1,6,2,7,0,49.49,0,0,0,0,16
2016,1,6,2,7,20,49.49,0,0,0,0,13
2016,1,6,2,7,30,49.49,0,0,0,0,14
2016,1,6,2,7,40,49.49,0,0,0,0,14
2016,1,6,2,7,50,49.49,0,0,0,0,12
