Year,Month,Date,Day_of_week,Hour,Minutes,Temperature,Is_weekend,Is_holiday,Is_start_of_semester,Is_during_semester,Number_people
0.0,0.0,0.4666666666666667,0.8333333333333333,0.34782608695652173,0.5084745762711864,0.6049357536202324,1.0,0.0,0.0,0.0,22
0.0,0.0,0.4666666666666667,0.8333333333333333,0.34782608695652173,0.6779661016949152,0.6049357536202324,1.0,0.0,0.0,0.0,18
0.0,0.0,0.4666666666666667,0.8333333333333333,0.34782608695652173,0.847457627118644,0.6049357536202324,1.0,0.0,0.0,0.0,21
0.0,0.0,0.4666666666666667,0.8333333333333333,0.3913043478260869,0.0,0.6406281868243933,1.0,0.0,0.0,0.0,26
0.0,0.0,0.4666666666666667,0.8333333333333333,0.3913043478260869,0.3389830508474576,0.6406281868243933,1.0,0.0,0.0,0.0,23
0.0,0.0,0.4666666666666667,0.8333333333333333,0.3913043478260869,0.5084745762711864,0.6406281868243933,1.0,0.0,0.0,0.0,23
0.0,0.0,0.4666666666666667,0.8333333333333333,0.3913043478260869,0.6779661016949152,0.6406281868243933,1.0,0.0,0.0,0.0,28
0.0,0.0,0.4666666666666667,0.8333333333333333,0.3913043478260869,0.847457627118644,0.6406281868243933,1.0,0.0,0.0,0.0,23
0.0,0.0,0.4666666666666667,0.8333333333333333,0.43478260869565216,0.0,0.6571486844788905,1.0,0.0,0.0,0.0,22
0.0,0.0,0.4666666666666667,0.8333333333333333,0.43478260869565216,0.3389830508474576,0.6571486844788905,1.0,0.0,0.0,0.0,30
0.0,0.0,0.4666666666666667,0.8333333333333333,0.43478260869565216,0.5084745762711864,0.6571486844788905,1.0,0.0,0.0,0.0,32
0.0,0.0,0.4666666666666667,0.8333333333333333,0.43478260869565216,0.6779661016949152,0.6571486844788905,1.0,0.0,0.0,0.0,36
0.0,0.0,0.4666666666666667,0.8333333333333333,0.43478260869565216,0.847457627118644,0.6571486844788905,1.0,0.0,0.0,0.0,29
0.0,0.0,0.4666666666666667,0.8333333333333333,0.4782608695652174,0.0,0.7077299612482155,1.0,0.0,0.0,0.0,34
0.0,0.0,0.4666666666666667,0.8333333333333333,0.4782608695652174,0.3389830508474576,0.7077299612482155,1.0,0.0,0.0,0.0,36
0.0,0.0,0.4666666666666667,0.8333333333333333,0.4782608695652174,0.5084745762711864,0.7077299612482155,1.0,0.0,0.0,0.0,32
0.0,0.0,0.4666666666666667,0.8333333333333333,0.4782608695652174,0.6779661016949152,0.7077299612482155,1.0,0.0,0.0,0.0,27
0.0,0.0,0.4666666666666667,0.8333333333333333,0.4782608695652174,0.847457627118644,0.7077299612482155,1.0,0.0,0.0,0.0,26
0.0,0.0,0.4666666666666667,0.8333333333333333,0.5217391304347826,0.0,0.7915561900877015,1.0,0.0,0.0,0.0,36
0.0,0.0,0.4666666666666667,0.8333333333333333,0.5217391304347826,0.3389830508474576,0.7915561900877015,1.0,0.0,0.0,0.0,37
0.0,0.0,0.4666666666666667,0.8333333333333333,0.5217391304347826,0.5084745762711864,0.7915561900877015,1.0,0.0,0.0,0.0,38
0.0,0.0,0.4666666666666667,0.8333333333333333,0.5217391304347826,0.6779661016949152,0.7915561900877015,1.0,0.0,0.0,0.0,30
0.0,0.0,0.4666666666666667,0.8333333333333333,0.5217391304347826,0.847457627118644,0.7915561900877015,1.0,0.0,0.0,0.0,34
0.0,0.0,0.4666666666666667,0.8333333333333333,0.5652173913043478,0.0,0.8570263104221905,1.0,0.0,0.0,0.0,26
0.0,0.0,0.4666666666666667,0.8333333333333333,0.5652173913043478,0.3389830508474576,0.8570263104221905,1.0,0.0,0.0,0.0,33
0.0,0.0,0.4666666666666667,0.8333333333333333,0.5652173913043478,0.5084745762711864,0.8570263104221905,1.0,0.0,0.0,0.0,31
0.0,0.0,0.4666666666666667,0.8333333333333333,0.5652173913043478,0.6779661016949152,0.8570263104221905,1.0,0.0,0.0,0.0,26
0.0,0.0,0.4666666666666667,0.8333333333333333,0.5652173913043478,0.847457627118644,0.8570263104221905,1.0,0.0,0.0,0.0,26
0.0,0.0,0.4666666666666667,0.8333333333333333,0.6086956521739131,0.0,0.8533550887211911,1.0,0.0,0.0,0.0,26
0.0,0.0,0.4666666666666667,0.8333333333333333,0.6086956521739131,0.3389830508474576,0.8533550887211911,1.0,0.0,0.0,0.0,23
0.0,0.0,0.4666666666666667,0.8333333333333333,0.6086956521739131,0.5084745762711864,0.8533550887211911,1.0,0.0,0.0,0.0,29
0.0,0.0,0.4666666666666667,0.8333333333333333,0.6086956521739131,0.6779661016949152,0.8533550887211911,1.0,0.0,0.0,0.0,27
0.0,0.0,0.4666666666666667,0.8333333333333333,0.6086956521739131,0.847457627118644,0.8533550887211911,1.0,0.0,0.0,0.0,29
0.0,0.0,0.4666666666666667,0.8333333333333333,0.6521739130434783,0.0,0.8290842341423619,1.0,0.0,0.0,0.0,25
0.0,0.0,0.4666666666666667,0.8333333333333333,0.6521739130434783,0.3389830508474576,0.8290842341423619,1.0,0.0,0.0,0.0,29
0.0,0.0,0.4666666666666667,0.8333333333333333,0.6521739130434783,0.5084745762711864,0.8290842341423619,1.0,0.0,0.0,0.0,35
0.0,0.0,0.4666666666666667,0.8333333333333333,0.6521739130434783,0.6779661016949152,0.8290842341423619,1.0,0.0,0.0,0.0,32
0.0,0.0,0.4666666666666667,0.8333333333333333,0.6521739130434783,0.847457627118644,0.8290842341423619,1.0,0.0,0.0,0.0,36
0.0,0.0,0.4666666666666667,0.8333333333333333,0.6956521739130435,0.0,0.8233734448296961,1.0,0.0,0.0,0.0,31
0.0,0.0,0.4666666666666667,0.8333333333333333,0.6956521739130435,0.3389830508474576,0.8233734448296961,1.0,0.0,0.0,0.0,24
0.0,0.0,0.4666666666666667,0.8333333333333333,0.6956521739130435,0.5084745762711864,0.8233734448296961,1.0,0.0,0.0,0.0,26
0.0,0.0,0.4666666666666667,0.8333333333333333,0.6956521739130435,0.6779661016949152,0.8233734448296961,1.0,0.0,0.0,0.0,28
0.0,0.0,0.4666666666666667,0.8333333333333333,0.6956521739130435,0.847457627118644,0.8233734448296961,1.0,0.0,0.0,0.0,33
0.0,0.0,0.4666666666666667,0.8333333333333333,0.7391304347826086,0.0,0.7991025902508666,1.0,0.0,0.0,0.0,26
0.0,0.0,0.4666666666666667,0.8333333333333333,0.7391304347826086,0.3389830508474576,0.7991025902508666,1.0,0.0,0.0,0.0,31
0.0,0.0,0.4666666666666667,0.8333333333333333,0.7391304347826086,0.5084745762711864,0.7991025902508666,1.0,0.0,0.0,0.0,39
0.0,0.0,0.4666666666666667,0.8333333333333333,0.7391304347826086,0.6779661016949152,0.7991025902508666,1.0,0.0,0.0,0.0,43
0.0,0.0,0.4666666666666667,0.8333333333333333,0.7391304347826086,0.847457627118644,0.7991025902508666,1.0,0.0,0.0,0.0,40
0.0,0.0,0.4666666666666667,0.8333333333333333,0.7826086956521738,0.0,0.7644299408525392,1.0,0.0,0.0,0.0,36
0.0,0.0,0.4666666666666667,0.8333333333333333,0.7826086956521738,0.3389830508474576,0.7644299408525392,1.0,0.0,0.0,0.0,43
0.0,0.0,0.4666666666666667,0.8333333333333333,0.7826086956521738,0.5084745762711864,0.7644299408525392,1.0,0.0,0.0,0.0,38
0.0,0.0,0.4666666666666667,0.8333333333333333,0.7826086956521738,0.6779661016949152,0.7644299408525392,1.0,0.0,0.0,0.0,32
0.0,0.0,0.4666666666666667,0.8333333333333333,0.7826086956521738,0.847457627118644,0.7644299408525392,1.0,0.0,0.0,0.0,29
0.0,0.0,0.4666666666666667,0.8333333333333333,0.8260869565217391,0.0,0.723434631858046,1.0,0.0,0.0,0.0,31
0.0,0.0,0.4666666666666667,0.8333333333333333,0.8260869565217391,0.3389830508474576,0.723434631858046,1.0,0.0,0.0,0.0,27
0.0,0.0,0.4666666666666667,0.8333333333333333,0.8260869565217391,0.5084745762711864,0.723434631858046,1.0,0.0,0.0,0.0,23
0.0,0.0,0.4666666666666667,0.8333333333333333,0.8260869565217391,0.6779661016949152,0.723434631858046,1.0,0.0,0.0,0.0,29
0.0,0.0,0.4666666666666667,0.8333333333333333,0.8260869565217391,0.847457627118644,0.723434631858046,1.0,0.0,0.0,0.0,28
0.0,0.0,0.4666666666666667,0.8333333333333333,0.8695652173913043,0.0,0.6801957984907199,1.0,0.0,0.0,0.0,29
0.0,0.0,0.4666666666666667,0.8333333333333333,0.8695652173913043,0.3389830508474576,0.6801957984907199,1.0,0.0,0.0,0.0,29
0.0,0.0,0.4666666666666667,0.8333333333333333,0.8695652173913043,0.5084745762711864,0.6801957984907199,1.0,0.0,0.0,0.0,31
0.0,0.0,0.4666666666666667,0.8333333333333333,0.8695652173913043,0.6779661016949152,0.6801957984907199,1.0,0.0,0.0,0.0,28
0.0,0.0,0.4666666666666667,0.8333333333333333,0.8695652173913043,0.847457627118644,0.6801957984907199,1.0,0.0,0.0,0.0,33
0.0,0.0,0.4666666666666667,0.8333333333333333,0.9130434782608695,0.0,0.6392004894962269,1.0,0.0,0.0,0.0,26
0.0,0.0,0.4666666666666667,0.8333333333333333,0.9130434782608695,0.3389830508474576,0.6392004894962269,1.0,0.0,0.0,0.0,25
0.0,0.0,0.4666666666666667,0.8333333333333333,0.9130434782608695,0.5084745762711864,0.6392004894962269,1.0,0.0,0.0,0.0,29
0.0,0.0,0.4666666666666667,0.8333333333333333,0.9130434782608695,0.6779661016949152,0.6392004894962269,1.0,0.0,0.0,0.0,22
0.0,0.0,0.4666666666666667,0.8333333333333333,0.9130434782608695,0.847457627118644,0.6392004894962269,1.0,0.0,0.0,0.0,24
0.0,0.0,0.4666666666666667,0.8333333333333333,0.9565217391304348,0.0,0.6039159698143994,1.0,0.0,0.0,0.0,26
0.0,0.0,0.4666666666666667,0.8333333333333333,0.9565217391304348,0.3389830508474576,0.6039159698143994,1.0,0.0,0.0,0.0,22
0.0,0.0,0.4666666666666667,0.8333333333333333,0.9565217391304348,0.5084745762711864,0.6039159698143994,1.0,0.0,0.0,0.0,25
0.0,0.0,0.4666666666666667,0.8333333333333333,0.9565217391304348,0.6779661016949152,0.6039159698143994,1.0,0.0,0.0,0.0,26
0.0,0.0,0.4666666666666667,0.8333333333333333,0.9565217391304348,0.847457627118644,0.6039159698143994,1.0,0.0,0.0,0.0,12
0.0,0.0,0.4666666666666667,0.8333333333333333,1.0,0.0,0.5790332449520701,1.0,0.0,0.0,0.0,17
0.0,0.0,0.4666666666666667,0.8333333333333333,1.0,0.3389830508474576,0.5790332449520701,1.0,0.0,0.0,0.0,4
0.0,0.0,0.4666666666666667,0.8333333333333333,1.0,0.5084745762711864,0.5790332449520701,1.0,0.0,0.0,0.0,2
0.0,0.0,0.4666666666666667,0.8333333333333333,1.0,0.6779661016949152,0.5790332449520701,1.0,0.0,0.0,0.0,0
0.0,0.0,0.4666666666666667,0.8333333333333333,1.0,0.847457627118644,0.5790332449520701,1.0,0.0,0.0,0.0,0
0.0,0.0,0.5,1.0,0.0,0.0,0.5635325311034061,1.0,0.0,0.0,0.0,0
0.0,0.0,0.5,1.0,0.0,0.3389830508474576,0.5635325311034061,1.0,0.0,0.0,0.0,0
0.0,0.0,0.5,1.0,0.0,0.5084745762711864,0.5635325311034061,1.0,0.0,0.0,0.0,0
0.0,0.0,0.5,1.0,0.0,0.6779661016949152,0.5635325311034061,1.0,0.0,0.0,0.0,0
0.0,0.0,0.5,1.0,0.0,0.847457627118644,0.5635325311034061,1.0,0.0,0.0,0.0,0
0.0,0.0,0.5,1.0,0.043478260869565216,0.0,0.561900877014073,1.0,0.0,0.0,0.0,0
0.0,0.0,0.5,1.0,0.21739130434782608,0.3389830508474576,0.5421170711809096,1.0,0.0,0.0,0.0,0
0.0,0.0,0.5,1.0,0.21739130434782608,0.5084745762711864,0.5421170711809096,1.0,0.0,0.0,0.0,0
0.0,0.0,0.5,1.0,0.21739130434782608,0.6779661016949152,0.5421170711809096,1.0,0.0,0.0,0.0,0
0.0,0.0,0.5,1.0,0.21739130434782608,0.847457627118644,0.5421170711809096,1.0,0.0,0.0,0.0,0
0.0,0.0,0.5,1.0,0.2608695652173913,0.0,0.551906995716908,1.0,0.0,0.0,0.0,0
0.0,0.0,0.5,1.0,0.2608695652173913,0.3389830508474576,0.551906995716908,1.0,0.0,0.0,0.0,0
0.0,0.0,0.5,1.0,0.2608695652173913,0.5084745762711864,0.551906995716908,1.0,0.0,0.0,0.0,0
0.0,0.0,0.5,1.0,0.2608695652173913,0.6779661016949152,0.551906995716908,1.0,0.0,0.0,0.0,0
0.0,0.0,0.5,1.0,0.2608695652173913,0.847457627118644,0.551906995716908,1.0,0.0,0.0,0.0,0
0.0,0.0,0.5,1.0,0.30434782608695654,0.0,0.5867836018764021,1.0,0.0,0.0,0.0,1
0.0,0.0,0.5,1.0,0.30434782608695654,0.3389830508474576,0.5867836018764021,1.0,0.0,0.0,0.0,0
0.0,0.0,0.5,1.0,0.30434782608695654,0.5084745762711864,0.5867836018764021,1.0,0.0,0.0,0.0,0
0.0,0.0,0.5,1.0,0.30434782608695654,0.6779661016949152,0.5867836018764021,1.0,0.0,0.0,0.0,2
0.0,0.0,0.5,1.0,0.30434782608695654,0.847457627118644,0.5867836018764021,1.0,0.0,0.0,0.0,2
0.0,0.0,0.5,1.0,0.34782608695652173,0.0,0.6373648786457271,1.0,0.0,0.0,0.0,3
0.0,0.0,0.5,1.0,0.34782608695652173,0.3389830508474576,0.6373648786457271,1.0,0.0,0.0,0.0,12
0.0,0.0,0.5,1.0,0.34782608695652173,0.5084745762711864,0.6373648786457271,1.0,0.0,0.0,0.0,18
0.0,0.0,0.5,1.0,0.34782608695652173,0.6779661016949152,0.6373648786457271,1.0,0.0,0.0,0.0,11
0.0,0.0,0.5,1.0,0.34782608695652173,0.847457627118644,0.6373648786457271,1.0,0.0,0.0,0.0,16
0.0,0.0,0.5,1.0,0.3913043478260869,0.0,0.6934529879665512,1.0,0.0,0.0,0.0,15
0.0,0.0,0.5,1.0,0.3913043478260869,0.3389830508474576,0.6934529879665512,1.0,0.0,0.0,0.0,18
0.0,0.0,0.5,1.0,0.3913043478260869,0.5084745762711864,0.6934529879665512,1.0,0.0,0.0,0.0,17
0.0,0.0,0.5,1.0,0.3913043478260869,0.6779661016949152,0.6934529879665512,1.0,0.0,0.0,0.0,12
0.0,0.0,0.5,1.0,0.3913043478260869,0.847457627118644,0.6934529879665512,1.0,0.0,0.0,0.0,22
0.0,0.0,0.5,1.0,0.43478260869565216,0.0,0.741790740363043,1.0,0.0,0.0,0.0,23
0.0,0.0,0.5,1.0,0.43478260869565216,0.3389830508474576,0.741790740363043,1.0,0.0,0.0,0.0,27
0.0,0.0,0.5,1.0,0.43478260869565216,0.5084745762711864,0.741790740363043,1.0,0.0,0.0,0.0,25
0.0,0.0,0.5,1.0,0.43478260869565216,0.6779661016949152,0.741790740363043,1.0,0.0,0.0,0.0,20
0.0,0.0,0.5,1.0,0.43478260869565216,0.847457627118644,0.741790740363043,1.0,0.0,0.0,0.0,25
0.0,0.0,0.5,1.0,0.4782608695652174,0.0,0.8011421578625331,1.0,0.0,0.0,0.0,19
0.0,0.0,0.5,1.0,0.4782608695652174,0.3389830508474576,0.8011421578625331,1.0,0.0,0.0,0.0,18
0.0,0.0,0.5,1.0,0.4782608695652174,0.5084745762711864,0.8011421578625331,1.0,0.0,0.0,0.0,25
0.0,0.0,0.5,1.0,0.4782608695652174,0.6779661016949152,0.8011421578625331,1.0,0.0,0.0,0.0,29
0.0,0.0,0.5,1.0,0.4782608695652174,0.847457627118644,0.8011421578625331,1.0,0.0,0.0,0.0,24
0.0,0.0,0.5,1.0,0.5217391304347826,0.0,0.8321435855598613,1.0,0.0,0.0,0.0,29
0.0,0.0,0.5,1.0,0.5217391304347826,0.3389830508474576,0.8321435855598613,1.0,0.0,0.0,0.0,22
0.0,0.0,0.5,1.0,0.5217391304347826,0.5084745762711864,0.8321435855598613,1.0,0.0,0.0,0.0,20
0.0,0.0,0.5,1.0,0.5217391304347826,0.6779661016949152,0.8321435855598613,1.0,0.0,0.0,0.0,34
0.0,0.0,0.5,1.0,0.5217391304347826,0.847457627118644,0.8321435855598613,1.0,0.0,0.0,0.0,19
0.0,0.0,0.5,1.0,0.5652173913043478,0.0,0.8374464613501937,1.0,0.0,0.0,0.0,16
0.0,0.0,0.5,1.0,0.5652173913043478,0.3389830508474576,0.8374464613501937,1.0,0.0,0.0,0.0,27
0.0,0.0,0.5,1.0,0.5652173913043478,0.5084745762711864,0.8374464613501937,1.0,0.0,0.0,0.0,28
0.0,0.0,0.5,1.0,0.5652173913043478,0.6779661016949152,0.8374464613501937,1.0,0.0,0.0,0.0,24
0.0,0.0,0.5,1.0,0.5652173913043478,0.847457627118644,0.8374464613501937,1.0,0.0,0.0,0.0,26
0.0,0.0,0.5,1.0,0.6086956521739131,0.0,0.8776259433000204,1.0,0.0,0.0,0.0,16
0.0,0.0,0.5,1.0,0.6086956521739131,0.3389830508474576,0.8776259433000204,1.0,0.0,0.0,0.0,20
0.0,0.0,0.5,1.0,0.6086956521739131,0.5084745762711864,0.8776259433000204,1.0,0.0,0.0,0.0,21
0.0,0.0,0.5,1.0,0.6086956521739131,0.6779661016949152,0.8776259433000204,1.0,0.0,0.0,0.0,20
0.0,0.0,0.5,1.0,0.6086956521739131,0.847457627118644,0.8776259433000204,1.0,0.0,0.0,0.0,22
0.0,0.0,0.5,1.0,0.6521739130434783,0.0,0.8662043646746889,1.0,0.0,0.0,0.0,19
0.0,0.0,0.5,1.0,0.6521739130434783,0.3389830508474576,0.8662043646746889,1.0,0.0,0.0,0.0,27
0.0,0.0,0.5,1.0,0.6521739130434783,0.5084745762711864,0.8662043646746889,1.0,0.0,0.0,0.0,31
0.0,0.0,0.5,1.0,0.6521739130434783,0.6779661016949152,0.8662043646746889,1.0,0.0,0.0,0.0,32
0.0,0.0,0.5,1.0,0.6521739130434783,0.847457627118644,0.8662043646746889,1.0,0.0,0.0,0.0,27
0.0,0.0,0.5,1.0,0.6956521739130435,0.0,0.8507036508260248,1.0,0.0,0.0,0.0,27
0.0,0.0,0.5,1.0,0.6956521739130435,0.3389830508474576,0.8507036508260248,1.0,0.0,0.0,0.0,24
0.0,0.0,0.5,1.0,0.6956521739130435,0.5084745762711864,0.8507036508260248,1.0,0.0,0.0,0.0,29
0.0,0.0,0.5,1.0,0.6956521739130435,0.6779661016949152,0.8507036508260248,1.0,0.0,0.0,0.0,25
0.0,0.0,0.5,1.0,0.6956521739130435,0.847457627118644,0.8507036508260248,1.0,0.0,0.0,0.0,30
0.0,0.0,0.5,1.0,0.7391304347826086,0.0,0.8290842341423619,1.0,0.0,0.0,0.0,31
0.0,0.0,0.5,1.0,0.7391304347826086,0.3389830508474576,0.8290842341423619,1.0,0.0,0.0,0.0,40
0.0,0.0,0.5,1.0,0.7391304347826086,0.5084745762711864,0.8290842341423619,1.0,0.0,0.0,0.0,30
0.0,0.0,0.5,1.0,0.7391304347826086,0.6779661016949152,0.8290842341423619,1.0,0.0,0.0,0.0,35
0.0,0.0,0.5,1.0,0.7391304347826086,0.847457627118644,0.8290842341423619,1.0,0.0,0.0,0.0,34
0.0,0.0,0.5,1.0,0.7826086956521738,0.0,0.7874770548643688,1.0,0.0,0.0,0.0,31
0.0,0.0,0.5,1.0,0.7826086956521738,0.3389830508474576,0.7874770548643688,1.0,0.0,0.0,0.0,34
0.0,0.0,0.5,1.0,0.7826086956521738,0.5084745762711864,0.7874770548643688,1.0,0.0,0.0,0.0,36
0.0,0.0,0.5,1.0,0.7826086956521738,0.6779661016949152,0.7874770548643688,1.0,0.0,0.0,0.0,27
0.0,0.0,0.5,1.0,0.7826086956521738,0.847457627118644,0.7874770548643688,1.0,0.0,0.0,0.0,33
0.0,0.0,0.5,1.0,0.8260869565217391,0.0,0.7387313889455436,1.0,0.0,0.0,0.0,38
