Year,Month,Date,Day_of_week,Hour,Minutes,Temperature,Is_weekend,Is_holiday,Is_start_of_semester,Is_during_semester,Number_people
2015,8,15,5,6,0,65.32,1,0,0,0,1
2015,8,15,5,6,20,65.32,1,0,0,0,0
2015,8,15,5,6,30,65.32,1,0,0,0,0
2015,8,15,5,6,40,65.32,1,0,0,0,0
2015,8,15,5,6,50,65.32,1,0,0,0,0
2015,8,15,5,7,0,66.8,1,0,0,0,0
2015,8,15,5,7,20,66.8,1,0,0,0,0
2015,8,15,5,7,30,66.8,1,0,0,0,0
2015,8,15,5,7,40,66.8,1,0,0,0,3
2015,8,15,5,7,50,66.8,1,0,0,0,2
2015,8,15,5,8,0,67.8,1,0,0,0,6
2015,8,15,5,8,20,67.8,1,0,0,0,15
2015,8,15,5,8,30,67.8,1,0,0,0,22
2015,8,15,5,8,40,67.8,1,0,0,0,18
2015,8,15,5,8,50,67.8,1,0,0,0,21
2015,8,15,5,9,0,69.55,1,0,0,0,26
2015,8,15,5,9,20,69.55,1,0,0,0,23
2015,8,15,5,9,30,69.55,1,0,0,0,23
2015,8,15,5,9,40,69.55,1,0,0,0,28
2015,8,15,5,9,50,69.55,1,0,0,0,23
2015,8,15,5,10,0,70.36,1,0,0,0,22
2015,8,15,5,10,20,70.36,1,0,0,0,30
2015,8,15,5,10,30,70.36,1,0,0,0,32
2015,8,15,5,10,40,70.36,1,0,0,0,36
2015,8,15,5,10,50,70.36,1,0,0,0,29
2015,8,15,5,11,0,72.84,1,0,0,0,34
2015,8,15,5,11,20,72.84,1,0,0,0,36
2015,8,15,5,11,30,72.84,1,0,0,0,32
2015,8,15,5,11,40,72.84,1,0,0,0,27
2015,8,15,5,11,50,72.84,1,0,0,0,26
2015,8,15,5,12,0,76.95,1,0,0,0,36
2015,8,15,5,12,20,76.95,1,0,0,0,37
2015,8,15,5,12,30,76.95,1,0,0,0,38
2015,8,15,5,12,40,76.95,1,0,0,0,30
2015,8,15,5,12,50,76.95,1,0,0,0,34
2015,8,15,5,13,0,80.16,1,0,0,0,26
2015,8,15,5,13,20,80.16,1,0,0,0,33
2015,8,15,5,13,30,80.16,1,0,0,0,31
2015,8,15,5,13,40,80.16,1,0,0,0,26
2015,8,15,5,13,50,80.16,1,0,0,0,26
2015,8,15,5,14,0,79.98,1,0,0,0,26
2015,8,15,5,14,20,79.98,1,0,0,0,23
2015,8,15,5,14,30,79.98,1,0,0,0,29
2015,8,15,5,14,40,79.98,1,0,0,0,27
2015,8,15,5,14,50,79.98,1,0,0,0,29
2015,8,15,5,15,0,78.79,1,0,0,0,25
2015,8,15,5,15,20,78.79,1,0,0,0,29
2015,8,15,5,15,30,78.79,1,0,0,0,35
2015,8,15,5,15,40,78.79,1,0,0,0,32
2015,8,15,5,15,50,78.79,1,0,0,0,36
2015,8,15,5,16,0,78.51,1,0,0,0,31
2015,8,15,5,16,20,78.51,1,0,0,0,24
2015,8,15,5,16,30,78.51,1,0,0,0,26
2015,8,15,5,16,40,78.51,1,0,0,0,28
2015,8,15,5,16,50,78.51,1,0,0,0,33
2015,8,15,5,17,0,77.32,1,0,0,0,26
2015,8,15,5,17,20,77.32,1,0,0,0,31
2015,8,15,5,17,30,77.32,1,0,0,0,39
2015,8,15,5,17,40,77.32,1,0,0,0,43
2015,8,15,5,17,50,77.32,1,0,0,0,40
2015,8,15,5,18,0,75.62,1,0,0,0,36
2015,8,15,5,18,20,75.62,1,0,0,0,43
2015,8,15,5,18,30,75.62,1,0,0,0,38
2015,8,15,5,18,40,75.62,1,0,0,0,32
2015,8,15,5,18,50,75.62,1,0,0,0,29
2015,8,15,5,19,0,73.61,1,0,0,0,31
2015,8,15,5,19,20,73.61,1,0,0,0,27
2015,8,15,5,19,30,73.61,1,0,0,0,23
2015,8,15,5,19,40,73.61,1,0,0,0,29
2015,8,15,5,19,50,73.61,1,0,0,0,28
2015,8,15,5,20,0,71.49,1,0,0,0,29
2015,8,15,5,20,20,71.49,1,0,0,0,29
2015,8,15,5,20,30,71.49,1,0,0,0,31
2015,8,15,5,20,40,71.49,1,0,0,0,28
2015,8,15,5,20,50,71.49,1,0,0,0,33
2015,8,15,5,21,0,69.48,1,0,0,0,26
2015,8,15,5,21,20,69.48,1,0,0,0,25
2015,8,15,5,21,30,69.48,1,0,0,0,29
2015,8,15,5,21,40,69.48,1,0,0,0,22
2015,8,15,5,21,50,69.48,1,0,0,0,24
2015,8,15,5,22,0,67.75,1,0,0,0,26
2015,8,15,5,22,20,67.75,1,0,0,0,22
2015,8,15,5,22,30,67.75,1,0,0,0,25
2015,8,15,5,22,40,67.75,1,0,0,0,26
2015,8,15,5,22,50,67.75,1,0,0,0,12
2015,8,15,5,23,0,66.53,1,0,0,0,17
2015,8,15,5,23,20,66.53,1,0,0,0,4
2015,8,15,5,23,30,66.53,1,0,0,0,2
2015,8,15,5,23,40,66.53,1,0,0,0,0
2015,8,15,5,23,50,66.53,1,0,0,0,0
2015,8,16,6,0,0,65.77,1,0,0,0,0
2015,8,16,6,0,20,65.77,1,0,0,0,0
2015,8,16,6,0,30,65.77,1,0,0,0,0
2015,8,16,6,0,40,65.77,1,0,0,0,0
2015,8,16,6,0,50,65.77,1,0,0,0,0
2015,8,16,6,1,0,65.69,1,0,0,0,0
2015,8,16,6,5,20,64.72,1,0,0,0,0
2015,8,16,6,5,30,64.72,1,0,0,0,0
2015,8,16,6,5,40,64.72,1,0,0,0,0
2015,8,16,6,5,50,64.72,1,0,0,0,0
2015,8,16,6,6,0,65.2,1,0,0,0,0
2015,8,16,6,6,20,65.2,1,0,0,0,0
2015,8,16,6,6,30,65.2,1,0,0,0,0
2015,8,16,6,6,40,65.2,1,0,0,0,0
2015,8,16,6,6,50,65.2,1,0,0,0,0
2015,8,16,6,7,0,66.91,1,0,0,0,1
2015,8,16,6,7,20,66.91,1,0,0,0,0
2015,8,16,6,7,30,66.91,1,0,0,0,0
2015,8,16,6,7,40,66.91,1,0,0,0,2
2015,8,16,6,7,50,66.91,1,0,0,0,2
2015,8,16,6,8,0,69.39,1,0,0,0,3
2015,8,16,6,8,20,69.39,1,0,0,0,12
2015,8,16,6,8,30,69.39,1,0,0,0,18
2015,8,16,6,8,40,69.39,1,0,0,0,11
2015,8,16,6,8,50,69.39,1,0,0,0,16
2015,8,16,6,9,0,72.14,1,0,0,0,15
2015,8,16,6,9,20,72.14,1,0,0,0,18
2015,8,16,6,9,30,72.14,1,0,0,0,17
2015,8,16,6,9,40,72.14,1,0,0,0,12
2015,8,16,6,9,50,72.14,1,0,0,0,22
2015,8,16,6,10,0,74.51,1,0,0,0,23
2015,8,16,6,10,20,74.51,1,0,0,0,27
2015,8,16,6,10,30,74.51,1,0,0,0,25
2015,8,16,6,10,40,74.51,1,0,0,0,20
2015,8,16,6,10,50,74.51,1,0,0,0,25
2015,8,16,6,11,0,77.42,1,0,0,0,19
2015,8,16,6,11,20,77.42,1,0,0,0,18
2015,8,16,6,11,30,77.42,1,0,0,0,25
2015,8,16,6,11,40,77.42,1,0,0,0,29
2015,8,16,6,11,50,77.42,1,0,0,0,24
2015,8,16,6,12,0,78.94,1,0,0,0,29
2015,8,16,6,12,20,78.94,1,0,0,0,22
2015,8,16,6,12,30,78.94,1,0,0,0,20
2015,8,16,6,12,40,78.94,1,0,0,0,34
2015,8,16,6,12,50,78.94,1,0,0,0,19
2015,8,16,6,13,0,79.2,1,0,0,0,16
2015,8,16,6,13,20,79.2,1,0,0,0,27
2015,8,16,6,13,30,79.2,1,0,0,0,28
2015,8,16,6,13,40,79.2,1,0,0,0,24
2015,8,16,6,13,50,79.2,1,0,0,0,26
2015,8,16,6,14,0,81.17,1,0,0,0,16
2015,8,16,6,14,20,81.17,1,0,0,0,20
2015,8,16,6,14,30,81.17,1,0,0,0,21
2015,8,16,6,14,40,81.17,1,0,0,0,20
2015,8,16,6,14,50,81.17,1,0,0,0,22
2015,8,16,6,15,0,80.61,1,0,0,0,19
2015,8,16,6,15,20,80.61,1,0,0,0,27
2015,8,16,6,15,30,80.61,1,0,0,0,31
2015,8,16,6,15,40,80.61,1,0,0,0,32
2015,8,16,6,15,50,80.61,1,0,0,0,27
2015,8,16,6,16,0,79.85,1,0,0,0,27
2015,8,16,6,16,20,79.85,1,0,0,0,24
2015,8,16,6,16,30,79.85,1,0,0,0,29
2015,8,16,6,16,40,79.85,1,0,0,0,25
2015,8,16,6,16,50,79.85,1,0,0,0,30
2015,8,16,6,17,0,78.79,1,0,0,0,31
2015,8,16,6,17,20,78.79,1,0,0,0,40
2015,8,16,6,17,30,78.79,1,0,0,0,30
2015,8,16,6,17,40,78.79,1,0,0,0,35
2015,8,16,6,17,50,78.79,1,0,0,0,34
2015,8,16,6,18,0,76.75,1,0,0,0,31
2015,8,16,6,18,20,76.75,1,0,0,0,34
2015,8,16,6,18,30,76.75,1,0,0,0,36
2015,8,16,6,18,40,76.75,1,0,0,0,27
2015,8,16,6,18,50,76.75,1,0,0,0,33
2015,8,16,6,19,0,74.36,1,0,0,0,38
2015,8,16,6,19,20,74.36,1,0,0,0,41
2015,8,16,6,19,30,74.36,1,0,0,0,39
2015,8,16,6,19,40,74.36,1,0,0,0,39
2015,8,16,6,19,50,74.36,1,0,0,0,41
2015,8,16,6,20,0,71.6,1,0,0,0,28
2015,8,16,6,20,20,71.6,1,0,0,0,38
2015,8,16,6,20,30,71.6,1,0,0,0,38
2015,8,16,6,20,40,71.6,1,0,0,0,39
2015,8,16,6,20,50,71.6,1,0,0,0,25
2015,8,16,6,21,0,70.65,1,0,0,0,32
2015,8,16,6,21,20,70.65,1,0,0,0,32
2015,8,16,6,21,30,70.65,1,0,0,0,26
2015,8,16,6,21,40,70.65,1,0,0,0,31
2015,8,16,6,21,50,70.65,1,0,0,0,26
2015,8,16,6,22,0,68.85,1,0,0,0,38
2015,8,16,6,22,20,68.85,1,0,0,0,34
2015,8,16,6,22,30,68.85,1,0,0,0,35
2015,8,16,6,22,40,68.85,1,0,0,0,24
2015,8,16,6,22,50,68.85,1,0,0,0,31
2015,8,16,6,23,0,67.93,1,0,0,0,22
2015,8,16,6,23,20,67.93,1,0,0,0,21
2015,8,16,6,23,30,67.93,1,0,0,0,17
2015,8,16,6,23,40,67.93,1,0,0,0,19
2015,8,16,6,23,50,67.93,1,0,0,0,22
2015,8,17,0,0,0,65.76,0,0,0,0,17
2015,8,17,0,0,20,65.76,0,0,0,0,17
2015,8,17,0,0,30,65.76,0,0,0,0,14
2015,8,17,0,0,40,65.76,0,0,0,0,9
2015,8,17,0,0,50,65.76,0,0,0,0,11
2015,8,17,0,1,0,64.97,0,0,0,0,6
2015,8,17,0,5,20,63.73,0,0,0,0,3
2015,8,17,0,5,30,63.73,0,0,0,0,1
2015,8,17,0,5,40,63.73,0,0,0,0,4
2015,8,17,0,5,50,63.73,0,0,0,0,0
2015,8,17,0,6,0,63.42,0,0,0,0,9
2015,8,17,0,6,20,63.42,0,0,0,0,9
2015,8,17,0,6,30,63.42,0,0,0,0,16
2015,8,17,0,6,40,63.42,0,0,0,0,18
2015,8,17,0,6,50,63.42,0,0,0,0,13
2015,8,17,0,7,0,64.69,0,0,0,0,23
2015,8,17,0,7,20,64.69,0,0,0,0,26
2015,8,17,0,7,30,64.69,0,0,0,0,23
2015,8,17,0,7,40,64.69,0,0,0,0,17
2015,8,17,0,7,50,64.69,0,0,0,0,27
2015,8,17,0,8,0,65.53,0,0,0,0,23
2015,8,17,0,8,20,65.53,0,0,0,0,38
2015,8,17,0,8,30,65.53,0,0,0,0,24
2015,8,17,0,8,40,65.53,0,0,0,0,23
2015,8,17,0,8,50,65.53,0,0,0,0,32
2015,8,17,0,9,0,66.71,0,0,0,0,31
2015,8,17,0,9,20,66.71,0,0,0,0,31
2015,8,17,0,9,30,66.71,0,0,0,0,32
2015,8,17,0,9,40,66.71,0,0,0,0,34
2015,8,17,0,9,50,66.71,0,0,0,0,39
2015,8,17,0,10,0,67.83,0,0,0,0,39
2015,8,17,0,10,20,67.83,0,0,0,0,33
2015,8,17,0,10,30,67.83,0,0,0,0,33
2015,8,17,0,10,40,67.83,0,0,0,0,37
2015,8,17,0,10,50,67.83,0,0,0,0,29
2015,8,17,0,11,0,67.81,0,0,0,0,32
2015,8,17,0,11,20,67.81,0,0,0,0,35
2015,8,17,0,11,30,67.81,0,0,0,0,26
2015,8,17,0,11,40,67.81,0,0,0,0,34
2015,8,17,0,11,50,67.81,0,0,0,0,29
2015,8,17,0,12,0,68.76,0,0,0,0,28
2015,8,17,0,12,20,68.76,0,0,0,0,32
2015,8,17,0,12,30,68.76,0,0,0,0,27
2015,8,17,0,12,40,68.76,0,0,0,0,26
2015,8,17,0,12,50,68.76,0,0,0,0,27
2015,8,17,0,13,0,70.75,0,0,0,0,31
2015,8,17,0,13,20,70.75,0,0,0,0,33
2015,8,17,0,13,30,70.75,0,0,0,0,31
2015,8,17,0,13,40,70.75,0,0,0,0,30
2015,8,17,0,13,50,70.75,0,0,0,0,28
2015,8,17,0,14,0,70.18,0,0,0,0,27
2015,8,17,0,14,20,70.18,0,0,0,0,30
2015,8,17,0,14,30,70.18,0,0,0,0,18
2015,8,17,0,14,40,70.18,0,0,0,0,27
2015,8,17,0,14,50,70.18,0,0,0,0,37
2015,8,17,0,15,0,69.65,0,0,0,0,33
2015,8,17,0,15,20,69.65,0,0,0,0,33
2015,8,17,0,15,30,69.65,0,0,0,0,44
2015,8,17,0,15,40,69.65,0,0,0,0,43
2015,8,17,0,15,50,69.65,0,0,0,0,48
2015,8,17,0,16,0,67.99,0,0,0,0,45
2015,8,17,0,16,20,67.99,0,0,0,0,50
2015,8,17,0,16,30,67.99,0,0,0,0,42
2015,8,17,0,16,40,67.99,0,0,0,0,45
2015,8,17,0,16,50,67.99,0,0,0,0,47
2015,8,17,0,17,0,67.04,0,0,0,0,47
2015,8,17,0,17,20,67.04,0,0,0,0,55
2015,8,17,0,17,30,67.04,0,0,0,0,68
2015,8,17,0,17,40,67.04,0,0,0,0,50
2015,8,17,0,17,50,67.04,0,0,0,0,58
2015,8,17,0,18,0,64.26,0,0,0,0,65
2015,8,17,0,18,20,64.26,0,0,0,0,63
2015,8,17,0,18,30,64.26,0,0,0,0,63
2015,8,17,0,18,40,64.26,0,0,0,0,74
2015,8,17,0,18,50,64.26,0,0,0,0,69
2015,8,17,0,19,0,63.04,0,0,0,0,69
2015,8,17,0,19,20,63.04,0,0,0,0,60
2015,8,17,0,19,30,63.04,0,0,0,0,68
2015,8,17,0,19,40,63.04,0,0,0,0,73
2015,8,17,0,19,50,63.04,0,0,0,0,50
2015,8,17,0,20,0,62.0,0,0,0,0,53
2015,8,17,0,20,20,62.0,0,0,0,0,50
2015,8,17,0,20,30,62.0,0,0,0,0,45
2015,8,17,0,20,40,62.0,0,0,0,0,52
2015,8,17,0,20,50,62.0,0,0,0,0,66
2015,8,17,0,21,0,62.0,0,0,0,0,64
2015,8,17,0,21,20,62.0,0,0,0,0,60
2015,8,17,0,21,30,62.0,0,0,0,0,44
2015,8,17,0,21,40,62.0,0,0,0,0,50
2015,8,17,0,21,50,62.0,0,0,0,0,46
2015,8,17,0,22,0,62.0,0,0,0,0,39
2015,8,17,0,22,20,62.0,0,0,0,0,42
2015,8,17,0,22,30,62.0,0,0,0,0,49
2015,8,17,0,22,40,62.0,0,0,0,0,34
2015,8,17,0,22,50,62.0,0,0,0,0,32
2015,8,17,0,23,0,62.0,0,0,0,0,35
2015,8,17,0,23,20,62.0,0,0,0,0,27
2015,8,17,0,23,30,62.0,0,0,0,0,21
2015,8,17,0,23,40,62.0,0,0,0,0,28
2015,8,17,0,23,50,62.0,0,0,0,0,23
2015,8,18,1,0,0,62.0,0,0,0,0,20
2015,8,18,1,0,20,62.0,0,0,0,0,19
2015,8,18,1,0,30,62.0,0,0,0,0,15
2015,8,18,1,0,40,62.0,0,0,0,0,15
2015,8,18,1,0,50,62.0,0,0,0,0,18
2015,8,18,1,1,0,61.8,0,0,0,0,12
2015,8,18,1,5,20,61.73,0,0,0,0,0
2015,8,18,1,5,30,61.73,0,0,0,0,0
2015,8,18,1,5,40,61.73,0,0,0,0,0
2015,8,18,1,5,50,61.73,0,0,0,0,0
2015,8,18,1,6,0,61.73,0,0,0,0,2
2015,8,18,1,6,20,61.73,0,0,0,0,7
2015,8,18,1,6,30,61.73,0,0,0,0,10
2015,8,18,1,6,40,61.73,0,0,0,0,11
2015,8,18,1,6,50,61.73,0,0,0,0,6
2015,8,18,1,7,0,61.73,0,0,0,0,17
2015,8,18,1,7,20,61.73,0,0,0,0,14
2015,8,18,1,7,30,61.73,0,0,0,0,20
2015,8,18,1,7,40,61.73,0,0,0,0,19
2015,8,18,1,7,50,61.73,0,0,0,0,22
2015,8,18,1,8,0,62.01,0,0,0,0,27
2015,8,18,1,8,20,62.01,0,0,0,0,32
2015,8,18,1,8,30,62.01,0,0,0,0,36
2015,8,18,1,8,40,62.01,0,0,0,0,35
2015,8,18,1,8,50,62.01,0,0,0,0,39
2015,8,18,1,9,0,63.47,0,0,0,0,35
2015,8,18,1,9,20,63.47,0,0,0,0,34
2015,8,18,1,9,30,63.47,0,0,0,0,34
2015,8,18,1,9,40,63.47,0,0,0,0,28
2015,8,18,1,9,50,63.47,0,0,0,0,19
2015,8,18,1,10,0,64.96,0,0,0,0,32
2015,8,18,1,10,20,64.96,0,0,0,0,48
2015,8,18,1,10,30,64.96,0,0,0,0,47
2015,8,18,1,10,40,64.96,0,0,0,0,37
2015,8,18,1,10,50,64.96,0,0,0,0,32
2015,8,18,1,11,0,66.18,0,0,0,0,30
2015,8,18,1,11,20,66.18,0,0,0,0,35
2015,8,18,1,11,30,66.18,0,0,0,0,26
2015,8,18,1,11,40,66.18,0,0,0,0,26
2015,8,18,1,11,50,66.18,0,0,0,0,22
2015,8,18,1,12,0,66.18,0,0,0,0,29
2015,8,18,1,12,20,66.18,0,0,0,0,31
2015,8,18,1,12,30,66.18,0,0,0,0,28
2015,8,18,1,12,40,66.18,0,0,0,0,24
2015,8,18,1,12,50,66.18,0,0,0,0,30
2015,8,18,1,13,0,67.41,0,0,0,0,34
2015,8,18,1,13,20,67.41,0,0,0,0,36
2015,8,18,1,13,30,67.41,0,0,0,0,29
2015,8,18,1,13,40,67.41,0,0,0,0,31
2015,8,18,1,13,50,67.41,0,0,0,0,24
2015,8,18,1,14,0,67.69,0,0,0,0,27
2015,8,18,1,14,20,67.69,0,0,0,0,36
2015,8,18,1,14,30,67.69,0,0,0,0,36
2015,8,18,1,14,40,67.69,0,0,0,0,44
2015,8,18,1,14,50,67.69,0,0,0,0,32
2015,8,18,1,15,0,67.21,0,0,0,0,28
2015,8,18,1,15,20,67.21,0,0,0,0,36
2015,8,18,1,15,30,67.21,0,0,0,0,43
2015,8,18,1,15,40,67.21,0,0,0,0,32
2015,8,18,1,15,50,67.21,0,0,0,0,37
2015,8,18,1,16,0,66.68,0,0,0,0,34
2015,8,18,1,16,20,66.68,0,0,0,0,33
2015,8,18,1,16,30,66.68,0,0,0,0,41
2015,8,18,1,16,35,66.68,0,0,0,0,41
2015,8,18,1,16,40,66.68,0,0,0,0,35
2015,8,18,1,16,50,66.68,0,0,0,0,43
2015,8,18,1,17,0,65.96,0,0,0,0,45
2015,8,18,1,17,20,65.96,0,0,0,0,53
2015,8,18,1,17,30,65.96,0,0,0,0,61
2015,8,18,1,17,40,65.96,0,0,0,0,63
2015,8,18,1,17,50,65.96,0,0,0,0,51
2015,8,18,1,18,0,65.22,0,0,0,0,62
2015,8,18,1,18,20,65.22,0,0,0,0,62
2015,8,18,1,18,30,65.22,0,0,0,0,56
2015,8,18,1,18,40,65.22,0,0,0,0,71
2015,8,18,1,18,50,65.22,0,0,0,0,72
2015,8,18,1,19,0,64.0,0,0,0,0,54
2015,8,18,1,19,20,64.0,0,0,0,0,63
2015,8,18,1,19,30,64.0,0,0,0,0,67
2015,8,18,1,19,40,64.0,0,0,0,0,65
2015,8,18,1,19,50,64.0,0,0,0,0,53
2015,8,18,1,20,0,63.73,0,0,0,0,62
2015,8,18,1,20,20,63.73,0,0,0,0,60
2015,8,18,1,20,30,63.73,0,0,0,0,44
2015,8,18,1,20,40,63.73,0,0,0,0,44
2015,8,18,1,20,50,63.73,0,0,0,0,43
2015,8,18,1,21,0,63.73,0,0,0,0,35
2015,8,18,1,21,20,63.73,0,0,0,0,38
2015,8,18,1,21,30,63.73,0,0,0,0,44
2015,8,18,1,21,40,63.73,0,0,0,0,40
2015,8,18,1,21,50,63.73,0,0,0,0,54
2015,8,18,1,22,0,63.2,0,0,0,0,41
2015,8,18,1,22,20,63.2,0,0,0,0,45
2015,8,18,1,22,30,63.2,0,0,0,0,37
2015,8,18,1,22,40,63.2,0,0,0,0,40
2015,8,18,1,22,50,63.2,0,0,0,0,36
2015,8,18,1,23,0,63.0,0,0,0,0,41
2015,8,18,1,23,20,63.0,0,0,0,0,32
2015,8,18,1,23,30,63.0,0,0,0,0,29
2015,8,18,1,23,40,63.0,0,0,0,0,27
2015,8,18,1,23,50,63.0,0,0,0,0,27
2015,8,19,2,0,0,63.0,0,0,0,0,23
2015,8,19,2,0,20,63.0,0,0,0,0,14
2015,8,19,2,0,30,63.0,0,0,0,0,15
2015,8,19,2,0,40,63.0,0,0,0,0,12
2015,8,19,2,0,50,63.0,0,0,0,0,7
2015,8,19,2,1,0,62.73,0,0,0,0,6
2015,8,19,2,5,20,63.0,0,0,0,0,2
2015,8,19,2,5,30,63.0,0,0,0,0,4
2015,8,19,2,5,40,63.0,0,0,0,0,6
2015,8,19,2,5,50,63.0,0,0,0,0,5
2015,8,19,2,6,0,63.0,0,0,0,0,10
2015,8,19,2,6,20,63.0,0,0,0,0,10
2015,8,19,2,6,30,63.0,0,0,0,0,12
2015,8,19,2,6,40,63.0,0,0,0,0,9
2015,8,19,2,6,50,63.0,0,0,0,0,12
2015,8,19,2,7,0,63.01,0,0,0,0,21
2015,8,19,2,7,20,63.01,0,0,0,0,23
2015,8,19,2,7,30,63.01,0,0,0,0,21
2015,8,19,2,7,40,63.01,0,0,0,0,15
2015,8,19,2,7,50,63.01,0,0,0,0,26
2015,8,19,2,8,0,62.96,0,0,0,0,31
2015,8,19,2,8,20,62.96,0,0,0,0,37
2015,8,19,2,8,30,62.96,0,0,0,0,31
2015,8,19,2,8,40,62.96,0,0,0,0,24
2015,8,19,2,8,50,62.96,0,0,0,0,32
2015,8,19,2,9,0,63.0,0,0,0,0,36
2015,8,19,2,9,20,63.0,0,0,0,0,24
2015,8,19,2,9,30,63.0,0,0,0,0,27
2015,8,19,2,9,40,63.0,0,0,0,0,21
2015,8,19,2,9,50,63.0,0,0,0,0,26
2015,8,19,2,10,0,63.2,0,0,0,0,29
2015,8,19,2,10,20,63.2,0,0,0,0,31
2015,8,19,2,10,30,63.2,0,0,0,0,34
2015,8,19,2,10,40,63.2,0,0,0,0,35
2015,8,19,2,10,50,63.2,0,0,0,0,42
2015,8,19,2,11,0,63.93,0,0,0,0,34
2015,8,19,2,11,20,63.93,0,0,0,0,35
2015,8,19,2,11,30,63.93,0,0,0,0,43
2015,8,19,2,11,40,63.93,0,0,0,0,38
2015,8,19,2,11,50,63.93,0,0,0,0,31
2015,8,19,2,12,0,64.66,0,0,0,0,45
2015,8,19,2,12,20,64.66,0,0,0,0,39
2015,8,19,2,12,30,64.66,0,0,0,0,33
2015,8,19,2,12,40,64.66,0,0,0,0,30
2015,8,19,2,12,50,64.66,0,0,0,0,32
2015,8,19,2,13,0,65.95,0,0,0,0,38
2015,8,19,2,13,20,65.95,0,0,0,0,29
2015,8,19,2,13,30,65.95,0,0,0,0,32
2015,8,19,2,13,40,65.95,0,0,0,0,39
2015,8,19,2,13,50,65.95,0,0,0,0,25
2015,8,19,2,14,0,66.15,0,0,0,0,20
2015,8,19,2,14,20,66.15,0,0,0,0,35
2015,8,19,2,14,30,66.15,0,0,0,0,30
2015,8,19,2,14,40,66.15,0,0,0,0,28
2015,8,19,2,14,50,66.15,0,0,0,0,32
2015,8,19,2,15,0,66.87,0,0,0,0,29
2015,8,19,2,15,20,66.87,0,0,0,0,30
2015,8,19,2,15,30,66.87,0,0,0,0,40
2015,8,19,2,15,40,66.87,0,0,0,0,39
2015,8,19,2,15,50,66.87,0,0,0,0,46
2015,8,19,2,16,0,66.66,0,0,0,0,35
2015,8,19,2,16,20,66.66,0,0,0,0,40
2015,8,19,2,16,30,66.66,0,0,0,0,47
2015,8,19,2,16,40,66.66,0,0,0,0,50
2015,8,19,2,16,50,66.66,0,0,0,0,60
2015,8,19,2,17,0,66.45,0,0,0,0,66
2015,8,19,2,17,20,66.45,0,0,0,0,61
2015,8,19,2,17,30,66.45,0,0,0,0,70
2015,8,19,2,17,40,66.45,0,0,0,0,64
2015,8,19,2,17,50,66.45,0,0,0,0,57
2015,8,19,2,18,0,65.73,0,0,0,0,49
2015,8,19,2,18,20,65.73,0,0,0,0,65
2015,8,19,2,18,30,65.73,0,0,0,0,61
2015,8,19,2,18,40,65.73,0,0,0,0,54
2015,8,19,2,18,50,65.73,0,0,0,0,54
2015,8,19,2,19,0,64.64,0,0,0,0,55
2015,8,19,2,19,20,64.64,0,0,0,0,45
